ID,Age,Overall,Potential,Value,Wage,name,nationality,position,overall,age,hits,potential,team,Latitude,Longitude
230168,30,82,82,14000000.0,32000.0,Raphaelito Anjos,Brazil,GK,82,32,3,82,Grêmio ,-10.0,-55.0
224411,21,82,86,29000000.0,36000.0,Gonçalo Guedes,Portugal,ST|LM,82,23,25,88,Valencia CF ,39.5,-8.0
223959,22,82,87,25000000.0,98000.0,Lucas Torreira,Uruguay,CDM|CM,81,24,33,86,Arsenal ,-33.0,-56.0
221087,23,82,87,21500000.0,21000.0,Pau López,Spain,GK,83,25,12,88,Roma ,40.0,-4.0
220814,22,82,88,25500000.0,53000.0,Lucas Hernández,France,LB|CB,84,24,47,89,FC Bayern München ,46.0,2.0
220440,23,82,88,26000000.0,135000.0,Clément Lenglet,France,CB,86,25,58,90,FC Barcelona ,46.0,2.0
216354,27,82,83,26000000.0,54000.0,Andrej Kramaric,Croatia,ST|CAM,83,29,10,83,TSG 1899 Hoffenheim ,45.17,15.5
216194,28,82,83,20000000.0,33000.0,Dani García,Spain,CDM|CM,80,30,4,80,Athletic Club ,40.0,-4.0
212404,24,82,87,29500000.0,110000.0,Federico Bernardeschi,Italy,RM|CAM,81,26,46,83,Juventus ,42.83,12.83
212194,22,82,88,30500000.0,68000.0,Julian Brandt,Germany,LM|CM|CAM,84,24,51,88,Borussia Dortmund ,51.0,9.0
211320,23,82,86,24500000.0,95000.0,Daniele Rugani,Italy,CB,81,26,26,84,Juventus ,42.83,12.83
210617,23,82,86,29000000.0,94000.0,Samu Castillejo,Spain,RM|LM,79,25,37,81,Milan ,40.0,-4.0
210514,24,82,88,25500000.0,95000.0,João Cancelo,Portugal,RB,82,26,43,86,Manchester City ,39.5,-8.0
210413,23,82,89,26500000.0,84000.0,Alessio Romagnoli,Italy,CB,83,25,49,89,Milan ,42.83,12.83
209989,25,82,88,25500000.0,59000.0,Thomas Partey,Ghana,CDM|CM,84,27,42,87,Atlético Madrid ,8.0,-2.0
209297,25,82,84,26500000.0,140000.0,Fred,Brazil,CDM|CM,80,27,34,82,Manchester United ,-10.0,-55.0
208830,31,82,82,20000000.0,96000.0,Jamie Vardy,England,ST,86,33,43,86,Leicester City ,54.0,-2.0
208596,24,82,87,30000000.0,58000.0,Andrea Belotti,Italy,ST,82,26,28,85,Torino ,42.83,12.83
208448,26,82,83,26000000.0,67000.0,Emil Forsberg,Sweden,LM|CAM,81,28,10,81,RB Leipzig ,62.0,15.0
207494,25,82,83,26500000.0,140000.0,Jesse Lingard,England,RM|CAM,78,27,39,78,Manchester United ,54.0,-2.0
207471,29,82,82,21500000.0,27000.0,Franco Vázquez,Argentina,LM|CM|CAM,80,31,5,80,Sevilla FC ,-34.0,-64.0
205452,25,82,84,22500000.0,110000.0,Antonio Rüdiger,Germany,CB,82,27,24,84,Chelsea ,51.0,9.0
203551,27,82,83,20500000.0,73000.0,Alessandro Florenzi,Italy,RB,81,29,11,81,Valencia CF ,42.83,12.83
203263,25,82,85,23500000.0,77000.0,Harry Maguire,England,CB,83,27,48,86,Manchester United ,54.0,-2.0
202371,26,82,83,21000000.0,87000.0,Thomas Meunier,Belgium,RB|RM,81,28,29,81,Paris Saint-Germain ,50.83,4.0
201956,27,82,82,18500000.0,41000.0,Salif Sané,Senegal,CB|CDM,80,29,9,80,FC Schalke 04 ,14.0,-14.0
201400,25,82,87,29500000.0,165000.0,Rafinha,Brazil,RM|CM|CAM,81,27,21,82,RC Celta ,-10.0,-55.0
201305,27,82,83,21000000.0,44000.0,Gabriel Paulista,Brazil,CB,83,29,14,84,Valencia CF ,-10.0,-55.0
201153,25,82,85,28500000.0,135000.0,Morata,Spain,ST,83,27,10,84,Atlético Madrid ,40.0,-4.0
199987,29,82,84,18000000.0,135000.0,Jasper Cillessen,Netherlands,GK,82,31,15,82,Valencia CF ,52.5,5.75
199451,27,82,82,23500000.0,28000.0,Wissam Ben Yedder,France,ST,84,29,31,84,AS Monaco Football Club SA ,46.0,2.0
198950,26,82,83,26000000.0,26000.0,Pablo Sarabia,Spain,CAM|RW,83,28,33,84,Paris Saint-Germain ,40.0,-4.0
198706,25,82,85,28500000.0,67000.0,Luis Alberto,Spain,CM|CAM|CF,85,27,27,86,Lazio ,40.0,-4.0
198141,27,82,83,21000000.0,32000.0,Bartra,Spain,CB|CDM,83,29,18,84,Real Betis ,40.0,-4.0
197655,27,82,83,21000000.0,19000.0,Sebastián Coates,Uruguay,CB,81,29,3,81,Sporting CP ,-33.0,-56.0
195093,26,82,83,26500000.0,44000.0,Willian José,Brazil,ST,82,28,5,82,Real Sociedad ,-10.0,-55.0
193469,29,82,83,19500000.0,43000.0,Víctor Ruiz,Spain,CB,78,31,4,78,Besiktas JK ,40.0,-4.0
193283,26,82,83,21500000.0,61000.0,Thomas Delaney,Denmark,CDM|CM,82,28,13,83,Borussia Dortmund ,56.0,10.0
192984,26,82,85,19500000.0,46000.0,Koen Casteels,Belgium,GK,83,28,3,85,VfL Wolfsburg ,50.83,4.0
192318,26,82,85,27000000.0,67000.0,Mario Götze,Germany,CM|CAM|CF,80,28,25,80,Borussia Dortmund ,51.0,9.0
192227,26,82,84,22500000.0,115000.0,Shkodran Mustafi,Germany,CB,79,28,17,81,Arsenal ,51.0,9.0
191180,29,82,82,21500000.0,84000.0,Javier Pastore,Argentina,CM|CAM,78,31,4,78,Roma ,-34.0,-64.0
189505,30,82,82,21000000.0,140000.0,Pedro,Spain,RW|LW,80,33,17,80,Chelsea ,40.0,-4.0
189125,28,82,82,22000000.0,115000.0,Giacomo Bonaventura,Italy,CM,81,30,13,81,Milan ,42.83,12.83
189117,27,82,85,18500000.0,50000.0,Roman Bürki,Switzerland,GK,85,29,10,86,Borussia Dortmund ,47.0,8.0
188803,30,82,82,21000000.0,1000.0,Taison,Brazil,LM|CAM,82,32,11,82,Shakhtar Donetsk ,-10.0,-55.0
187936,29,82,82,17000000.0,77000.0,Steven Nzonzi,France,CDM|CM,79,31,8,79,Stade Rennais FC ,46.0,2.0
187754,30,82,82,21000000.0,1000.0,Marlos,Ukraine,RM|CAM,81,32,4,81,Shakhtar Donetsk ,49.0,32.0
186345,27,82,82,18500000.0,99000.0,Kieran Trippier,England,RB,81,29,17,81,Atlético Madrid ,54.0,-2.0
185103,32,82,82,12500000.0,73000.0,Aleksandar Kolarov,Serbia,LB,82,34,14,82,Roma ,44.0,21.0
184484,28,82,82,22500000.0,125000.0,Gylfi Sigur?sson,Iceland,CM|CAM,80,30,9,80,Everton ,65.0,-18.0
184431,31,82,82,20000000.0,15000.0,Sebastian Giovinco,Italy,ST|CAM|CF,81,33,14,81,Al Hilal ,42.83,12.83
184200,29,82,82,22000000.0,120000.0,Marko Arnautovic,Austria,ST,83,31,9,83,Shanghai SIPG FC ,47.33,13.33
184144,30,82,82,21000000.0,22000.0,Nicolás Gaitán,Argentina,CAM,79,32,5,79,LOSC Lille ,-34.0,-64.0
183711,28,82,82,18000000.0,125000.0,Jordan Henderson,England,CDM|CM,85,30,41,85,Liverpool ,54.0,-2.0
183574,30,82,82,21500000.0,45000.0,Max Kruse,Germany,ST|CAM,83,32,5,83,Fenerbahçe SK ,51.0,9.0
183498,33,82,82,9000000.0,59000.0,Marco Parolo,Italy,CDM|CM,80,35,8,80,Lazio ,42.83,12.83
183376,29,82,82,17000000.0,18000.0,Ljubomir Fejsa,Serbia,CDM|CM,76,31,0,76,D. Alavés ,44.0,21.0
181786,32,82,82,12500000.0,1000.0,Vedran Corluka,Croatia,CB,80,34,3,80,Lokomotiv Moscow ,45.17,15.5
181291,27,82,82,23000000.0,130000.0,Georginio Wijnaldum,Netherlands,CDM|CM,85,29,40,85,Liverpool ,52.5,5.75
179847,31,82,82,15000000.0,73000.0,Federico Fazio,Argentina,CB,78,33,5,78,Roma ,-34.0,-64.0
178509,31,82,82,20000000.0,140000.0,Olivier Giroud,France,ST,80,33,26,80,Chelsea ,46.0,2.0
173521,31,82,82,15000000.0,73000.0,Marcano,Spain,CB,82,33,2,82,FC Porto ,40.0,-4.0
171897,31,82,82,19000000.0,35000.0,Andrés Guardado,Mexico,CDM|LM|CM,80,33,9,80,Real Betis ,23.0,-102.0
170481,31,82,82,15000000.0,44000.0,Ezequiel Garay,Argentina,CB,83,33,5,83,Valencia CF ,-34.0,-64.0
168530,32,82,82,12500000.0,17000.0,Jardel,Brazil,CB,76,34,0,76,SL Benfica ,-10.0,-55.0
168435,31,82,82,13500000.0,45000.0,Salvatore Sirigu,Italy,GK,84,33,6,84,Torino ,42.83,12.83
165229,32,82,82,12500000.0,115000.0,Laurent Koscielny,France,CB,81,34,7,81,FC Girondins de Bordeaux ,46.0,2.0
163489,31,82,82,13500000.0,52000.0,Andrea Consigli,Italy,GK,81,33,3,81,Sassuolo ,42.83,12.83
158963,32,82,82,12500000.0,98000.0,Lucas Biglia,Argentina,CDM|CM,79,34,8,79,Milan ,-34.0,-64.0
231677,20,81,89,27000000.0,110000.0,Marcus Rashford,England,ST|LM,84,22,104,89,Manchester United ,54.0,-2.0
230271,30,81,81,17000000.0,40000.0,Laure Santeiro,Brazil,LM|CAM|LW,81,20,7,81,Fluminense ,-10.0,-55.0
229906,20,81,89,26500000.0,54000.0,Leon Bailey,Jamaica,RM|LM,81,22,44,88,Bayer 04 Leverkusen ,18.25,-77.5
229237,22,81,87,21000000.0,49000.0,Manuel Akanji,Switzerland,CB,79,25,33,85,Borussia Dortmund ,47.0,8.0
228702,21,81,89,26000000.0,19000.0,Frenkie de Jong,Netherlands,CM,86,23,126,92,FC Barcelona ,52.5,5.75
227928,24,81,86,20000000.0,125000.0,Nélson Semedo,Portugal,RB,82,26,51,85,FC Barcelona ,39.5,-8.0
226456,22,81,86,24000000.0,36000.0,Pablo Fornals,Spain,RM|LM|CAM,79,24,7,85,West Ham United ,40.0,-4.0
226271,22,81,89,26000000.0,64000.0,Fabián,Spain,CM,83,24,32,89,Napoli ,40.0,-4.0
222509,21,81,88,25000000.0,120000.0,Dani Ceballos,Spain,CM|CAM,81,23,39,86,Arsenal ,40.0,-4.0
221992,22,81,86,24000000.0,22000.0,Hirving Lozano,Mexico,ST|RW|LW,80,24,69,84,Napoli ,23.0,-102.0
216475,30,81,81,17000000.0,33000.0,Morales,Spain,ST|RM|LM,81,33,7,81,Levante UD ,40.0,-4.0
216409,24,81,84,22500000.0,57000.0,Matteo Politano,Italy,ST|RM|RW,82,26,23,83,Napoli ,42.83,12.83
216352,25,81,84,18500000.0,64000.0,Marcelo Brozovic,Croatia,CDM|CM,83,27,18,85,Inter ,45.17,15.5
216201,24,81,87,24500000.0,31000.0,Iñaki Williams,Spain,ST|RW,82,26,45,85,Athletic Club ,40.0,-4.0
214997,23,81,87,24500000.0,54000.0,Ángel Correa,Argentina,ST|RM,82,25,34,85,Atlético Madrid ,-34.0,-64.0
213661,22,81,88,21500000.0,91000.0,Andreas Christensen,Denmark,CB,80,24,23,85,Chelsea ,56.0,10.0
212814,25,81,84,22500000.0,71000.0,João Mário,Portugal,LM|CM|CAM,81,27,10,82,Lokomotiv Moscow ,39.5,-8.0
210406,24,81,88,24500000.0,64000.0,Piotr Zielinski,Poland,LM|CM,81,26,17,85,Napoli ,52.0,20.0
210243,24,81,85,19000000.0,64000.0,Ricardo Pereira,Portugal,RB,84,26,28,86,Leicester City ,39.5,-8.0
210035,22,81,87,20500000.0,14000.0,Grimaldo,Spain,LB,83,24,34,87,SL Benfica ,40.0,-4.0
209889,24,81,86,24000000.0,54000.0,Raphaël Guerreiro,Portugal,LB|LM|CM,83,26,27,84,Borussia Dortmund ,39.5,-8.0
208135,25,81,85,19500000.0,60000.0,Abdoulaye Doucouré,France,CDM|CM|CAM,80,27,15,83,Watford ,46.0,2.0
207877,25,81,84,22500000.0,14000.0,Josef Martínez,Venezuela,ST,82,27,27,84,Atlanta United ,8.0,-66.0
207664,31,81,81,16000000.0,45000.0,Carlos Bacca,Colombia,ST,78,33,2,78,Villarreal CF ,4.0,-72.0
206467,25,81,83,22000000.0,40000.0,Alassane Plea,France,ST|LW,80,27,11,81,Borussia Mönchengladbach ,46.0,2.0
205362,25,81,84,18500000.0,36000.0,Matija Nastasic,Serbia,CB,80,27,6,82,FC Schalke 04 ,44.0,21.0
205175,24,81,88,25500000.0,71000.0,Arkadiusz Milik,Poland,ST,83,26,25,86,Napoli ,52.0,20.0
204923,24,81,84,22500000.0,54000.0,Marcel Sabitzer,Austria,CM|CAM,83,26,20,85,RB Leipzig ,47.33,13.33
204884,23,81,86,20000000.0,105000.0,Benjamin Mendy,France,LB,80,26,35,85,Manchester City ,46.0,2.0
204024,27,81,82,17000000.0,35000.0,Christoph Kramer,Germany,CDM|CM,79,29,2,79,Borussia Mönchengladbach ,51.0,9.0
203890,26,81,84,18000000.0,57000.0,Šime Vrsaljko,Croatia,RB,80,28,8,80,Atlético Madrid ,45.17,15.5
203486,25,81,83,21500000.0,40000.0,Thorgan Hazard,Belgium,RM|LM|CF,83,27,28,83,Borussia Dortmund ,50.83,4.0
202857,28,81,81,18000000.0,76000.0,Karim Bellarabi,Germany,RM,82,30,5,82,Bayer 04 Leverkusen ,51.0,9.0
202685,27,81,82,21000000.0,48000.0,Simone Zaza,Italy,ST,80,29,8,80,Torino ,42.83,12.83
201454,27,81,82,16500000.0,68000.0,Faouzi Ghoulam,Algeria,LB,79,29,8,79,Napoli ,28.0,3.0
200726,27,81,84,15000000.0,27000.0,Benjamin Lecomte,France,GK,81,29,8,83,AS Monaco Football Club SA ,46.0,2.0
200647,30,81,81,17000000.0,41000.0,Josip Ilicic,Slovenia,ST|CF,84,32,41,84,Atalanta ,46.0,15.0
200610,25,81,83,22000000.0,76000.0,Kevin Volland,Germany,ST|RW|LW,82,27,8,83,Bayer 04 Leverkusen ,51.0,9.0
200454,24,81,85,23500000.0,59000.0,Paco Alcácer,Spain,ST,82,26,16,84,Villarreal CF ,40.0,-4.0
199715,28,81,81,18000000.0,65000.0,Vitolo,Spain,ST|RM|LM,80,30,7,80,Atlético Madrid ,40.0,-4.0
199503,25,81,84,22000000.0,115000.0,Granit Xhaka,Switzerland,CDM|CM,80,27,24,81,Arsenal ,47.0,8.0
199434,29,81,81,17500000.0,26000.0,Dušan Tadic,Serbia,CAM|CF|LW,83,31,12,83,Ajax ,44.0,21.0
199042,29,81,81,17000000.0,76000.0,Charles Aránguiz,Chile,CDM|CM,83,31,15,83,Bayer 04 Leverkusen ,-30.0,-71.0
196889,25,81,81,19500000.0,77000.0,Simone Verdi,Italy,LM|CF|LW,78,28,5,78,Torino ,42.83,12.83
195086,28,81,82,16000000.0,115000.0,Dejan Lovren,Croatia,CB,80,31,32,80,Liverpool ,45.17,15.5
193532,30,81,81,13000000.0,56000.0,Gary Medel,Chile,CB|CDM,77,32,11,77,Bologna ,-30.0,-71.0
193348,26,81,81,19000000.0,130000.0,Xherdan Shaqiri,Switzerland,RM|RW,81,28,18,81,Liverpool ,47.0,8.0
193165,25,81,83,21500000.0,18000.0,Jesús Corona,Mexico,RB|RM,82,27,21,83,FC Porto ,23.0,-102.0
193105,25,81,85,16500000.0,61000.0,Alphonse Areola,France,GK,82,27,18,86,Real Madrid ,46.0,2.0
192641,26,81,82,17500000.0,42000.0,Kevin Vogt,Germany,CB,79,28,3,79,SV Werder Bremen ,51.0,9.0
191740,28,81,81,17500000.0,140000.0,Ander Herrera,Spain,CDM|CM,81,30,16,81,Paris Saint-Germain ,40.0,-4.0
190972,27,81,81,18500000.0,19000.0,Eduardo Salvio,Argentina,RM|RW,81,30,8,81,Boca Juniors ,-34.0,-64.0
190813,25,81,82,21000000.0,77000.0,Stephan El Shaarawy,Italy,LM|LW,81,27,30,81,Shanghai Greenland Shenhua FC ,42.83,12.83
189881,28,81,82,16000000.0,130000.0,Chris Smalling,England,CB,81,30,31,81,Roma ,54.0,-2.0
189362,31,81,81,15500000.0,25000.0,Hulk,Brazil,ST|RW,80,34,41,80,Shanghai SIPG FC ,-10.0,-55.0
189358,29,81,81,17500000.0,65000.0,Shinji Kagawa,Japan,CM|CAM,78,31,10,78,R. Zaragoza ,36.0,138.0
188988,25,81,85,23000000.0,90000.0,Manuel Lanzini,Argentina,LM|CM|CAM,79,27,11,80,West Ham United ,-34.0,-64.0
187072,29,81,81,18000000.0,43000.0,Lars Stindl,Germany,CAM|CF,80,31,3,80,Borussia Mönchengladbach ,51.0,9.0
185239,28,81,82,16000000.0,59000.0,Ömer Toprak,Turkey,CB,78,31,2,78,SV Werder Bremen ,39.0,35.0
183900,29,81,81,17500000.0,84000.0,Diego Perotti,Argentina,LM|LW,79,32,9,79,Roma ,-34.0,-64.0
182494,32,81,81,10000000.0,52000.0,Fernando Muslera,Uruguay,GK,82,34,6,82,Galatasaray SK ,-33.0,-56.0
179784,30,81,81,13000000.0,1000.0,Benedikt Höwedes,Germany,LB|CB,79,32,9,79,Lokomotiv Moscow ,51.0,9.0
179645,29,81,81,14000000.0,23000.0,Simon Kjær,Denmark,CB,81,31,23,81,Milan ,56.0,10.0
177458,29,81,81,14000000.0,69000.0,Sven Bender,Germany,CB|CDM,81,31,10,81,Bayer 04 Leverkusen ,51.0,9.0
177326,33,81,81,11000000.0,86000.0,Mathieu Valbuena,France,LM|CAM,80,35,5,80,Olympiacos CFP ,46.0,2.0
175379,31,81,81,15500000.0,32000.0,Pedro León,Spain,RM|LM,80,33,1,80,SD Eibar ,40.0,-4.0
173909,31,81,81,15000000.0,65000.0,Kevin-Prince Boateng,Ghana,CM|CF,78,33,9,78,Besiktas JK ,8.0,-2.0
173771,33,81,81,7000000.0,57000.0,Lukasz Piszczek,Poland,RB|CB,80,35,14,80,Borussia Dortmund ,52.0,20.0
173221,31,81,81,15500000.0,74000.0,Antonio Candreva,Italy,RM,79,33,8,79,Inter ,42.83,12.83
172522,29,81,81,17000000.0,46000.0,Daniel Wass,Denmark,RB|RM|CM,80,31,4,80,Valencia CF ,56.0,10.0
170368,26,81,82,21000000.0,105000.0,Erik Lamela,Argentina,RM|LM|CAM,80,28,20,80,Tottenham Hotspur ,-34.0,-64.0
169595,27,81,81,14500000.0,92000.0,Danny Rose,England,LB|LWB|LW,78,30,13,78,Newcastle United ,54.0,-2.0
169416,29,81,81,17500000.0,15000.0,Carlos Vela,Mexico,CAM|RW|LW,83,31,20,83,LAFC ,23.0,-102.0
169195,30,81,81,16500000.0,28000.0,Renato Augusto,Brazil,LM|CM|CAM,82,32,9,82,Beijing Sinobo Guoan FC ,-10.0,-55.0
167905,32,81,81,10000000.0,120000.0,Antonio Valencia,Ecuador,RB|CDM,77,34,11,77,LDU Quito ,-2.0,-77.5
164835,33,81,81,9000000.0,70000.0,Lukasz Fabianski,Poland,GK,81,35,7,81,West Ham United ,52.0,20.0
162347,31,81,81,15000000.0,85000.0,João Moutinho,Portugal,CM,84,33,12,84,Wolverhampton Wanderers ,39.5,-8.0
161956,33,81,81,11000000.0,74000.0,Borja Valero,Spain,CDM|CAM,78,35,5,78,Inter ,40.0,-4.0
159261,35,81,81,8000000.0,39000.0,Fabio Quagliarella,Italy,ST,81,37,5,81,Sampdoria ,42.83,12.83
159145,32,81,81,14000000.0,56000.0,Bafétimbi Gomis,France,ST,81,34,7,81,Al Hilal ,46.0,2.0
156519,28,81,81,17500000.0,20000.0,Héctor Herrera,Mexico,CM,82,30,11,82,Atlético Madrid ,23.0,-102.0
144622,33,81,81,11000000.0,41000.0,Raffael,Brazil,ST|CF,76,35,2,76,Borussia Mönchengladbach ,-10.0,-55.0
139068,31,81,81,15500000.0,19000.0,Nani,Portugal,RW|LW,80,33,11,80,Orlando City Soccer Club ,39.5,-8.0
138412,32,81,81,13500000.0,120000.0,James Milner,England,RB|LB|CM,81,34,21,81,Liverpool ,54.0,-2.0
45186,36,81,81,6000000.0,24000.0,Joaquín,Spain,ST|RM|LM,80,39,16,80,Real Betis ,40.0,-4.0
239207,21,80,85,20500000.0,25000.0,Maximiliano Gómez,Uruguay,ST,81,23,13,87,Valencia CF ,-33.0,-56.0
235790,19,80,89,22000000.0,32000.0,Kai Havertz,Germany,RM|CAM,84,21,176,93,Bayer 04 Leverkusen ,51.0,9.0
235569,21,80,89,22500000.0,51000.0,Tanguy Ndombele,France,CDM|CM,80,23,46,88,Tottenham Hotspur ,46.0,2.0
234906,20,80,90,23500000.0,51000.0,Houssem Aouar,France,LM|CM,81,22,71,89,Olympique Lyonnais ,46.0,2.0
234153,21,80,87,21000000.0,31000.0,Carlos Soler,Spain,RM|LM|CM,80,23,15,86,Valencia CF ,40.0,-4.0
234035,22,80,88,18500000.0,115000.0,Odriozola,Spain,RB,79,24,38,84,FC Bayern München ,40.0,-4.0
230977,24,80,84,19500000.0,11000.0,Miguel Almirón,Paraguay,RM|CAM|LW,78,26,9,79,Newcastle United ,-23.0,-58.0
230347,30,80,80,10500000.0,34000.0,Welington Dano,Brazil,LB|LM,80,20,7,80,Cruzeiro ,-10.0,-55.0
230234,34,80,80,4500000.0,34000.0,Everton Andrão,Brazil,CDM|CM,80,24,16,80,Fluminense ,-10.0,-55.0
230142,21,80,87,21000000.0,29000.0,Oyarzabal,Spain,RW|LW,83,23,22,89,Real Sociedad ,40.0,-4.0
228229,26,80,83,15500000.0,80000.0,Fabián Balbuena,Paraguay,CB,76,28,3,77,West Ham United ,-23.0,-58.0
227536,27,80,80,16000000.0,19000.0,Moussa Marega,Mali,ST|RM,81,29,13,81,FC Porto ,17.0,-4.0
226851,22,80,86,17500000.0,33000.0,Benjamin Pavard,France,RB|CB,80,24,65,85,FC Bayern München ,46.0,2.0
226790,21,80,85,17000000.0,50000.0,Wilfred Ndidi,Nigeria,CDM|CM,84,23,36,88,Leicester City ,10.0,8.0
226753,22,80,85,14500000.0,14000.0,André Onana,Cameroon,GK,85,24,55,89,Ajax ,6.0,12.0
226226,22,80,86,20000000.0,72000.0,Giovani Lo Celso,Argentina,CM|CAM,82,24,31,87,Tottenham Hotspur ,-34.0,-64.0
224334,26,80,80,12500000.0,16000.0,Marcos Acuña,Argentina,LB|LW,82,28,12,82,Sporting CP ,-34.0,-64.0
224293,21,80,87,20500000.0,59000.0,Rúben Neves,Portugal,CM,82,23,32,87,Wolverhampton Wanderers ,39.5,-8.0
221639,24,80,85,20000000.0,140000.0,Mariano,Dominican Republic,ST,78,26,10,81,Real Madrid ,19.0,-70.67
221540,28,80,80,12000000.0,19000.0,Raúl,Brazil,CB,77,30,0,77,SC Braga ,-10.0,-55.0
220477,24,80,86,17500000.0,73000.0,Mattia Caldara,Italy,CB,79,26,10,84,Atalanta ,42.83,12.83
219985,26,80,81,14500000.0,63000.0,Matias Vecino,Uruguay,CDM,80,28,13,80,Inter ,-33.0,-56.0
219809,23,80,85,17000000.0,85000.0,Tiemoué Bakayoko,France,CDM|CM,80,25,19,82,AS Monaco Football Club SA ,46.0,2.0
218339,22,80,86,20000000.0,50000.0,Mahmoud Dahoud,Germany,CDM|CM,77,24,21,81,Borussia Dortmund ,51.0,9.0
216547,25,80,83,18500000.0,17000.0,Rafa,Portugal,RM|LM,83,27,10,84,SL Benfica ,39.5,-8.0
215785,23,80,85,20000000.0,65000.0,Keita Baldé,Senegal,ST|LM|LW,78,25,23,81,AS Monaco Football Club SA ,14.0,-14.0
215316,26,80,85,14000000.0,26000.0,Gerónimo Rulli,Argentina,GK,81,28,8,85,Montpellier Hérault SC ,-34.0,-64.0
214584,31,80,80,9000000.0,22000.0,Franco Armani,Argentina,GK,80,33,10,80,River Plate ,-34.0,-64.0
212692,22,80,85,20000000.0,65000.0,Rony Lopes,Portugal,LM|LW,79,24,14,84,Sevilla FC ,39.5,-8.0
212623,22,80,85,20000000.0,40000.0,Santi Mina,Spain,ST|RW,79,24,7,84,RC Celta ,40.0,-4.0
211748,24,80,84,19500000.0,37000.0,Kerem Demirbay,Germany,CM,81,27,9,84,Bayer 04 Leverkusen ,51.0,9.0
211688,23,80,85,16500000.0,33000.0,Gayà,Spain,LB,81,25,18,86,Valencia CF ,40.0,-4.0
211575,24,80,85,19500000.0,130000.0,André Gomes,Portugal,CDM|CM,80,26,11,83,Everton ,39.5,-8.0
211256,25,80,82,15000000.0,20000.0,Nicolás Tagliafico,Argentina,LB,83,27,28,84,Ajax ,-34.0,-64.0
210896,23,80,85,19500000.0,47000.0,Morgan Sanson,France,CM|CAM,80,25,13,84,Olympique de Marseille ,46.0,2.0
209960,26,80,83,13000000.0,23000.0,Pacheco,Spain,GK,82,28,3,84,D. Alavés ,40.0,-4.0
208333,24,80,85,19500000.0,91000.0,Emre Can,Germany,CDM|CM,82,26,24,85,Borussia Dortmund ,51.0,9.0
208128,24,80,84,19500000.0,89000.0,Hakan Çalhanoglu,Turkey,CM|LW,80,26,34,81,Milan ,39.0,35.0
207862,24,80,82,15500000.0,28000.0,Matthias Ginter,Germany,CB,82,26,25,83,Borussia Mönchengladbach ,51.0,9.0
207599,25,80,83,15500000.0,88000.0,Michael Keane,England,CB,79,27,4,80,Everton ,54.0,-2.0
207439,24,80,85,0.0,0.0,Leandro Paredes,Argentina,CDM|CM,79,26,29,83,Paris Saint-Germain ,-34.0,-64.0
206413,28,80,80,12000000.0,1000.0,Taras Stepanenko,Ukraine,CDM,80,30,2,80,Shakhtar Donetsk ,49.0,32.0
205988,22,80,85,16500000.0,96000.0,Luke Shaw,England,LB,80,25,34,82,Manchester United ,54.0,-2.0
205705,28,80,80,12000000.0,29000.0,Zouhair Feddal,Morocco,CB,78,30,5,78,Real Betis ,32.0,-5.0
205693,24,80,83,19000000.0,41000.0,Sébastien Haller,France,ST,82,26,16,84,West Ham United ,46.0,2.0
205525,25,80,81,17500000.0,97000.0,Bernard,Brazil,LM,78,27,16,78,Everton ,-10.0,-55.0
205114,30,80,80,14000000.0,30000.0,Takashi Inui,Japan,RM|LM,79,32,3,79,SD Eibar ,36.0,138.0
205070,26,80,81,17500000.0,37000.0,Portu,Spain,RM|CF|RW,83,28,6,83,Real Sociedad ,40.0,-4.0
204529,24,80,84,19500000.0,105000.0,Michy Batshuayi,Belgium,ST,79,26,30,82,Chelsea ,50.83,4.0
204399,30,80,80,14500000.0,24000.0,Eran Zahavi,Israel,ST|LW,81,33,0,81,Guangzhou R&F FC ,31.5,34.75
204120,29,80,81,11500000.0,17000.0,Tomáš Vaclík,Czech Republic,GK,81,31,3,81,Sevilla FC ,49.75,15.5
203841,26,80,83,13000000.0,48000.0,Nick Pope,England,GK,80,28,61,81,Burnley ,54.0,-2.0
203747,23,80,85,16500000.0,85000.0,Héctor Bellerín,Spain,RWB|RB|RW,79,25,47,84,Arsenal ,40.0,-4.0
203605,26,80,81,14000000.0,39000.0,Pavel Kaderábek,Czech Republic,RWB|RB|RM|RW,79,28,4,79,TSG 1899 Hoffenheim ,49.75,15.5
203042,25,80,85,14000000.0,39000.0,Jack Butland,England,GK,75,27,16,79,Stoke City ,54.0,-2.0
202849,25,80,81,14500000.0,51000.0,Jannik Vestergaard,Denmark,CB,77,27,8,78,Southampton ,56.0,10.0
202695,25,80,83,15500000.0,56000.0,James Tarkowski,England,CB,80,27,5,81,Burnley ,54.0,-2.0
202477,24,80,82,18500000.0,56000.0,Deulofeu,Spain,LM|CF,81,26,27,82,Watford ,40.0,-4.0
202335,24,80,84,16500000.0,73000.0,Eric Dier,England,CB|CDM,78,26,11,82,Tottenham Hotspur ,54.0,-2.0
201377,26,80,84,16000000.0,38000.0,Jeison Murillo,Colombia,CB,78,28,4,81,RC Celta ,4.0,-72.0
201144,29,80,80,11500000.0,53000.0,Milan Badelj,Croatia,CDM|CM,77,31,1,77,Fiorentina ,45.17,15.5
201119,28,80,80,11500000.0,1000.0,Ismaily,Brazil,LB,80,30,7,80,Shakhtar Donetsk ,-10.0,-55.0
